Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/23/2026,,
Troy Ounce,,,,,,Activity Date: 1/22/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,26434882.732,0,0,0,0,26434882.732,
  Eligible,,7745133.788,0,0,0,0,7745133.788,
  Total,,34180016.52,0,0,0,0,34180016.52,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,22834534.287,0,0,0,0,22834534.287,
  Eligible,,33392677.756,0,0,0,0,33392677.756,
  Total,,56227212.043,0,0,0,0,56227212.043,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,19183755.971,0,0,0,0,19183755.971,
  Eligible,,16814390.389,0,571636.203,-571636.203,0,16242754.186,
  Total,,35998146.36,0,571636.203,-571636.203,0,35426510.157000005,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2173977.259,0,0,0,0,2173977.259,
  Eligible,,15631173.838,0,10114.019,-10114.019,0,15621059.819,
  Total,,17805151.097,0,10114.019,-10114.019,0,17795037.078,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3759706.77,0,0,0,0,3759706.77,
  Eligible,,24298359.684,0,654458.1,-654458.1,0,23643901.584,
  Total,,28058066.454,0,654458.1,-654458.1,0,27403608.354,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15285160.18,0,0,0,0,15285160.18,
  Eligible,,159083641.553,0,0,0,0,159083641.553,
  Total,,174368801.733,0,0,0,0,174368801.733,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4081340.189,0,0,0,0,4081340.189,
  Eligible,,30152491.05,317245.05,647816.05,-330571,0,29821920.05,
  Total,,34233831.239,317245.05,647816.05,-330571,0,33903260.239,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,10560858.403,0,0,0,0,10560858.403,
  Eligible,,12635319.45,0,170061.1,-170061.1,0,12465258.35,
  Total,,23196177.853,0,170061.1,-170061.1,0,23026116.753,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7896683.37,0,0,0,0,7896683.37,
  Eligible,,258088.44,0,0,0,0,258088.44,
  Total,,8154771.8100000005,0,0,0,0,8154771.8100000005,
,,,,,,,,
TOTAL REGISTERED,,114262775.06,0,0,0,0,114262775.06,
TOTAL ELIGIBLE,,303898928.60400003,317245.05,2054085.472,-1736840.422,0,302162088.18200004,
COMBINED TOTAL,,418161703.66400003,317245.05,2054085.472,-1736840.422,0,416424863.24200004,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
