Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/12/2026,,
Troy Ounce,,,,,,Activity Date: 2/11/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23953631.592,0,0,0,0,23953631.592,
  Eligible,,2987818.038,0,431920.43,-431920.43,0,2555897.608,
  Total,,26941449.63,0,431920.43,-431920.43,0,26509529.2,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,17562594.449,0,0,0,-1440234.803,16122359.646,
  Eligible,,39199825.671,0,0,0,1440234.803,40640060.474,
  Total,,56762420.12,0,0,0,0,56762420.12,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,15343500.119,0,0,0,-2368902.04,12974598.079,
  Eligible,,12937863.863,0,0,0,2368902.04,15306765.903,
  Total,,28281363.982,0,0,0,0,28281363.982,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1966294.501,0,0,0,-413592.568,1552701.933,
  Eligible,,15977369.624,0,129734.436,-129734.436,413592.568,16261227.756,
  Total,,17943664.125,0,129734.436,-129734.436,0,17813929.689,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3472271.68,0,0,0,0,3472271.68,
  Eligible,,21150312.483,0,0,0,0,21150312.483,
  Total,,24622584.163,0,0,0,0,24622584.163,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,-346959.6,273789.87,
  Eligible,,3295246.644,0,0,0,346959.6,3642206.244,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12035257.32,0,0,0,0,12035257.32,
  Eligible,,151278543.683,0,1126603.4,-1126603.4,0,150151940.283,
  Total,,163313801.003,0,1126603.4,-1126603.4,0,162187197.603,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,7374299.767,0,0,0,0,7374299.767,
  Eligible,,23345860.186,0,50476.75,-50476.75,0,23295383.436,
  Total,,30720159.953,0,50476.75,-50476.75,0,30669683.203,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1225506.264,0,0,0,0,1225506.264,
  Eligible,,798026.177,0,0,0,0,798026.177,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,7038609.2,0,0,0,-538131.579,6500477.621,
  Eligible,,12226734.004,0,597061.864,-597061.864,538131.579,12167803.719,
  Total,,19265343.204,0,597061.864,-597061.864,0,18668281.34,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7545291.14,0,0,0,0,7545291.14,
  Eligible,,233197.38,0,0,0,0,233197.38,
  Total,,7778488.52,0,0,0,0,7778488.52,
,,,,,,,,
TOTAL REGISTERED,,98138005.50200002,0,0,0,-5107820.59,93030184.91200002,
TOTAL ELIGIBLE,,283430797.75299996,0,2335796.88,-2335796.88,5107820.59,286202821.46299994,
COMBINED TOTAL,,381568803.255,0,2335796.88,-2335796.88,0,379233006.37499994,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
