Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/3/2026,,
Troy Ounce,,,,,,Activity Date: 3/2/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,24115784.832,0,0,0,0,24115784.832,
  Eligible,,1703429.248,0,0,0,0,1703429.248,
  Total,,25819214.08,0,0,0,0,25819214.08,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,14573162.957,0,0,0,-607094.34,13966068.617,
  Eligible,,40461834.686,0,1207435.143,-1207435.143,607094.34,39861493.883,
  Total,,55034997.643,0,1207435.143,-1207435.143,0,53827562.5,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12185260.469,0,0,0,-183273.614,12001986.855,
  Eligible,,11812436.847,24897.79,609899.55,-585001.76,183273.614,11410708.701,
  Total,,23997697.316,24897.79,609899.55,-585001.76,0,23412695.556,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15579927.194,918.2,0,918.2,0,15580845.394,
  Total,,17217797.536,918.2,0,918.2,0,17218715.735999998,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3387219.03,0,0,0,0,3387219.03,
  Eligible,,17764657.013,0,0,0,0,17764657.013,
  Total,,21151876.043,0,0,0,0,21151876.043,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3308638.604,0,0,0,0,3308638.604,
  Total,,3582428.474,0,0,0,0,3582428.474,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,140813725.683,0,0,0,0,140813725.683,
  Total,,152794739.653,0,0,0,0,152794739.653,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,8179304.857,0,0,0,0,8179304.857,
  Eligible,,22168347.106,0,600017.82,-600017.82,0,21568329.286,
  Total,,30347651.963,0,600017.82,-600017.82,0,29747634.143,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1894801.441,0,0,0,0,1894801.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5871594.333,0,0,0,0,5871594.333,
  Eligible,,11792129.596,0,0,0,0,11792129.596,
  Total,,17663723.929,0,0,0,0,17663723.929,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5621226.44,0,0,0,0,5621226.44,
  Eligible,,2439218.81,0,0,0,0,2439218.81,
  Total,,8060445.25,0,0,0,0,8060445.25,
,,,,,,,,
TOTAL REGISTERED,,88775861.16399999,0,0,0,-790367.9539999999,87985493.21,
TOTAL ELIGIBLE,,268789512.16400003,25815.99,2417352.513,-2391536.523,790367.9539999999,267188343.59499997,
COMBINED TOTAL,,357565373.328,25815.99,2417352.513,-2391536.523,0,355173836.80499995,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
