Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/27/2026,,
Troy Ounce,,,,,,Activity Date: 1/26/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,26227191.132,0,0,0,0,26227191.132,
  Eligible,,7952825.388,0,0,0,0,7952825.388,
  Total,,34180016.519999996,0,0,0,0,34180016.519999996,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,22834534.287,5071.3,0,5071.3,0,22839605.587,
  Eligible,,33336921.206,0,0,0,0,33336921.206,
  Total,,56171455.493,5071.3,0,5071.3,0,56176526.793,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,19188741.615,0,0,0,0,19188741.615,
  Eligible,,16104765.767,0,0,0,0,16104765.767,
  Total,,35293507.382,0,0,0,0,35293507.382,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2173977.259,0,0,0,0,2173977.259,
  Eligible,,15620061.41,0,4851.6,-4851.6,0,15615209.81,
  Total,,17794038.669,0,4851.6,-4851.6,0,17789187.069000002,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3655852.23,0,0,0,0,3655852.23,
  Eligible,,23132149.935,0,0,0,0,23132149.935,
  Total,,26788002.165,0,0,0,0,26788002.165,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,0,620749.47,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15285160.18,0,0,0,0,15285160.18,
  Eligible,,158873826.483,0,0,0,0,158873826.483,
  Total,,174158986.66300002,0,0,0,0,174158986.66300002,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4116925.109,0,0,0,-63318.97,4053606.139,
  Eligible,,29786335.13,0,95759.92,-95759.92,63318.97,29753894.18,
  Total,,33903260.239,0,95759.92,-95759.92,0,33807500.319,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,9858395.472,0,0,0,-766812.771,9091582.701,
  Eligible,,13167721.281,0,0,0,766812.771,13934534.052,
  Total,,23026116.753,0,0,0,0,23026116.753,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7891604.64,0,0,0,-35464.74,7856139.9,
  Eligible,,95319.94,0,0,0,35464.74,130784.68,
  Total,,7986924.58,0,0,0,0,7986924.58,
,,,,,,,,
TOTAL REGISTERED,,113269767.258,5071.3,0,5071.3,-865596.4809999999,112409242.07699999,
TOTAL ELIGIBLE,,301972069.76100004,0,100611.52,-100611.52,865596.4809999999,302737054.722,
COMBINED TOTAL,,415241837.01900005,5071.3,100611.52,-95540.22,0,415146296.799,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
