Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/4/2026,,
Troy Ounce,,,,,,Activity Date: 3/3/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,24115784.832,0,0,0,0,24115784.832,
  Eligible,,1703429.248,0,64999.2,-64999.2,0,1638430.048,
  Total,,25819214.08,0,64999.2,-64999.2,0,25754214.88,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,13966068.617,0,0,0,-379199.63,13586868.987,
  Eligible,,39861493.883,0,600589.7,-600589.7,379199.63,39640103.813,
  Total,,53827562.5,0,600589.7,-600589.7,0,53226972.8,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12001986.855,0,0,0,0,12001986.855,
  Eligible,,11410708.701,0,800321.617,-800321.617,0,10610387.084,
  Total,,23412695.556,0,800321.617,-800321.617,0,22612373.939000003,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15580845.394,0,918.2,-918.2,0,15579927.194,
  Total,,17218715.735999998,0,918.2,-918.2,0,17217797.536,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3387219.03,0,0,0,0,3387219.03,
  Eligible,,17764657.013,0,0,0,0,17764657.013,
  Total,,21151876.043,0,0,0,0,21151876.043,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,-95274.68,178515.19,
  Eligible,,3308638.604,0,603511.95,-603511.95,95274.68,2800401.334,
  Total,,3582428.474,0,603511.95,-603511.95,0,2978916.5239999997,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,140813725.683,0,0,0,0,140813725.683,
  Total,,152794739.653,0,0,0,0,152794739.653,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,8179304.857,0,0,0,0,8179304.857,
  Eligible,,21568329.286,0,0,0,0,21568329.286,
  Total,,29747634.143,0,0,0,0,29747634.143,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,-367523.727,582110.337,
  Eligible,,945167.377,0,0,0,367523.727,1312691.104,
  Total,,1894801.441,0,0,0,0,1894801.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5871594.333,0,0,0,0,5871594.333,
  Eligible,,11792129.596,0,883624.584,-883624.584,0,10908505.012,
  Total,,17663723.929,0,883624.584,-883624.584,0,16780099.345,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5621226.44,0,0,0,0,5621226.44,
  Eligible,,2439218.81,0,0,0,0,2439218.81,
  Total,,8060445.25,0,0,0,0,8060445.25,
,,,,,,,,
TOTAL REGISTERED,,87985493.21,0,0,0,-841998.037,87143495.173,
TOTAL ELIGIBLE,,267188343.59499997,0,2953965.251,-2953965.251,841998.037,265076376.38099998,
COMBINED TOTAL,,355173836.80499995,0,2953965.251,-2953965.251,0,352219871.55399996,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
