Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/26/2026,,
Troy Ounce,,,,,,Activity Date: 2/25/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23291615.992,0,0,0,0,23291615.992,
  Eligible,,1703429.248,0,0,0,0,1703429.248,
  Total,,24995045.24,0,0,0,0,24995045.24,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,14694890.273,0,0,0,-217756.88,14477133.393,
  Eligible,,40424764.88,0,0,0,217756.88,40642521.76,
  Total,,55119655.153000005,0,0,0,0,55119655.153,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12170205.469,0,0,0,0,12170205.469,
  Eligible,,13861333.923,0,0,0,0,13861333.923,
  Total,,26031539.392,0,0,0,0,26031539.392,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1532776.423,0,0,0,0,1532776.423,
  Eligible,,15761931.149,0,3158.747,-3158.747,0,15758772.402,
  Total,,17294707.572,0,3158.747,-3158.747,0,17291548.825,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3387219.03,0,0,0,0,3387219.03,
  Eligible,,18388203.313,0,623546.3,-623546.3,0,17764657.013,
  Total,,21775422.343000002,0,623546.3,-623546.3,0,21151876.043,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3569036.514,0,0,0,0,3569036.514,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12000343.77,0,0,0,0,12000343.77,
  Eligible,,142516268.453,0,24904.77,-24904.77,0,142491363.683,
  Total,,154516612.22300002,0,24904.77,-24904.77,0,154491707.453,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,6842629.447,0,0,0,0,6842629.447,
  Eligible,,23512931.636,0,0,0,0,23512931.636,
  Total,,30355561.083,0,0,0,0,30355561.083,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,1073898.377,0,0,0,0,1073898.377,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5871594.333,0,0,0,0,5871594.333,
  Eligible,,12604051.607,0,619157.709,-619157.709,0,11984893.898,
  Total,,18475645.94,0,619157.709,-619157.709,0,17856488.231,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5268155.68,65301.69,0,65301.69,0,5333457.37,
  Eligible,,2419487.69,0,0,0,0,2419487.69,
  Total,,7687643.369999999,65301.69,0,65301.69,0,7752945.0600000005,
,,,,,,,,
TOTAL REGISTERED,,86282854.35099998,65301.69,0,65301.69,-217756.88,86130399.161,
TOTAL ELIGIBLE,,275561546.92,0,1270767.526,-1270767.526,217756.88,274508536.274,
COMBINED TOTAL,,361844401.271,65301.69,1270767.526,-1205465.8360000001,0,360638935.435,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
