Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 12/30/2025,,
Troy Ounce,,,,,,Activity Date: 12/29/2025,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,31871496.152,0,0,0,0,31871496.152,
  Eligible,,6232720.858,0,929030.37,-929030.37,0,5303690.488,
  Total,,38104217.01,0,929030.37,-929030.37,0,37175186.64,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25060318.405,302459.5,0,302459.5,0,25362777.905,
  Eligible,,35553236.525,296128.659,0,296128.659,0,35849365.184,
  Total,,60613554.93,598588.159,0,598588.159,0,61212143.089,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,22055638.212,0,0,0,0,22055638.212,
  Eligible,,15894816.063,34518.65,0,34518.65,0,15929334.713,
  Total,,37950454.275,34518.65,0,34518.65,0,37984972.925,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2364305.928,0,0,0,-91503.093,2272802.835,
  Eligible,,15672447.848,0,1061.585,-1061.585,91503.093,15762889.356,
  Total,,18036753.776,0,1061.585,-1061.585,0,18035692.191,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3783598.72,0,0,0,0,3783598.72,
  Eligible,,23283548.584,0,0,0,0,23283548.584,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16298153.99,0,0,0,0,16298153.99,
  Eligible,,171955843.583,0,0,0,0,171955843.583,
  Total,,188253997.573,0,0,0,0,188253997.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4309696.945,0,0,0,0,4309696.945,
  Eligible,,34264195.364,0,0,0,0,34264195.364,
  Total,,38573892.309,0,0,0,0,38573892.309,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14336747.19,0,0,0,0,14336747.19,
  Total,,25701605.582999997,0,0,0,0,25701605.582999997,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8464364.63,0,0,0,0,8464364.63,
  Eligible,,422079.84,0,0,0,0,422079.84,
  Total,,8886444.47,0,0,0,0,8886444.47,
,,,,,,,,
TOTAL REGISTERED,,127624307.27399999,302459.5,0,302459.5,-91503.093,127835263.68099996,
TOTAL ELIGIBLE,,321503288.511,330647.309,930091.955,-599444.646,91503.093,320995346.958,
COMBINED TOTAL,,449127595.78499997,633106.809,930091.955,-296985.14599999995,0,448830610.63899994,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
