Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/23/2026,,
Troy Ounce,,,,,,Activity Date: 2/20/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23301775.992,0,0,0,0,23301775.992,
  Eligible,,2748893.808,0,0,0,0,2748893.808,
  Total,,26050669.799999997,0,0,0,0,26050669.799999997,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,15782712.636,0,0,0,0,15782712.636,
  Eligible,,39336942.517,0,0,0,0,39336942.517,
  Total,,55119655.153,0,0,0,0,55119655.153,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12174851.569,0,0,0,0,12174851.569,
  Eligible,,14018899.428,0,162211.605,-162211.605,0,13856687.823,
  Total,,26193750.997,0,162211.605,-162211.605,0,26031539.392,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1532776.423,0,0,0,0,1532776.423,
  Eligible,,16272628.85,0,500751.905,-500751.905,0,15771876.945,
  Total,,17805405.273,0,500751.905,-500751.905,0,17304653.368,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3412157.57,0,0,0,0,3412157.57,
  Eligible,,19638409.353,0,627200,-627200,0,19011209.353,
  Total,,23050566.923,0,627200,-627200,0,22423366.923,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3569036.514,0,0,0,0,3569036.514,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12000343.77,0,0,0,0,12000343.77,
  Eligible,,143854408.433,0,963743.1,-963743.1,0,142890665.333,
  Total,,155854752.203,0,963743.1,-963743.1,0,154891009.10300002,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,6311885.937,0,0,0,0,6311885.937,
  Eligible,,24033585.186,0,0,0,0,24033585.186,
  Total,,30345471.123,0,0,0,0,30345471.123,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,1073898.377,0,0,0,0,1073898.377,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,6219630.033,0,0,0,0,6219630.033,
  Eligible,,12256015.907,0,0,0,0,12256015.907,
  Total,,18475645.939999998,0,0,0,0,18475645.939999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,6231501.4,0,0,0,0,6231501.4,
  Eligible,,1537051.72,0,0,0,0,1537051.72,
  Total,,7768553.12,0,0,0,0,7768553.12,
,,,,,,,,
TOTAL REGISTERED,,88191059.264,0,0,0,0,88191059.264,
TOTAL ELIGIBLE,,278065980.223,0,2253906.61,-2253906.61,0,275812073.613,
COMBINED TOTAL,,366257039.487,0,2253906.61,-2253906.61,0,364003132.877,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
