Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/16/2026,,
Troy Ounce,,,,,,Activity Date: 1/15/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,30752156.182,0,0,0,-180700.2,30571455.982,
  Eligible,,5642751.008,0,1427205.55,-1427205.55,180700.2,4396245.658,
  Total,,36394907.19,0,1427205.55,-1427205.55,0,34967701.64,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,24045333.907,0,0,0,-867148.87,23178185.037,
  Eligible,,33146612.02,0,0,0,867148.87,34013760.89,
  Total,,57191945.927,0,0,0,0,57191945.927,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,21162727.217,0,0,0,-608113.83,20554613.387,
  Eligible,,17212282.63,0,1200171.257,-1200171.257,608113.83,16620225.203,
  Total,,38375009.847,0,1200171.257,-1200171.257,0,37174838.589999996,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2208789.888,0,0,0,0,2208789.888,
  Eligible,,15671306.184,0,0,0,0,15671306.184,
  Total,,17880096.072,0,0,0,0,17880096.072,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,0,3754407.32,
  Eligible,,22532846.584,0,0,0,0,22532846.584,
  Total,,26287253.904,0,0,0,0,26287253.904,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15902339.75,0,0,0,-82702.07,15819637.68,
  Eligible,,164314783.063,0,1290202.8,-1290202.8,82702.07,163107282.333,
  Total,,180217122.813,0,1290202.8,-1290202.8,0,178926920.013,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4184591.205,0,0,0,-48845.21,4135745.995,
  Eligible,,33420788.884,0,308089.7,-308089.7,48845.21,33161544.394,
  Total,,37605380.089,0,308089.7,-308089.7,0,37297290.389,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11360073.012,0,0,0,-784455.609,10575617.403,
  Eligible,,14141489.031,0,0,0,784455.609,14925944.64,
  Total,,25501562.042999998,0,0,0,0,25501562.043,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7782228.66,0,0,0,0,7782228.66,
  Eligible,,207075.34,0,0,0,0,207075.34,
  Total,,7989304,0,0,0,0,7989304,
,,,,,,,,
TOTAL REGISTERED,,123204523.03999996,0,0,0,-2571965.789,120632557.25099999,
TOTAL ELIGIBLE,,310177587.4,0,4225669.307,-4225669.307,2571965.789,308523883.88199997,
COMBINED TOTAL,,433382110.43999994,0,4225669.307,-4225669.307,0,429156441.13299996,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
