Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/13/2026,,
Troy Ounce,,,,,,Activity Date: 1/12/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,30161507.582,0,0,0,0,30161507.582,
  Eligible,,6373240.808,295836.7,0,295836.7,0,6669077.508,
  Total,,36534748.39,295836.7,0,295836.7,0,36830585.089999996,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,24459172.597,0,0,0,68692.32,24527864.917,
  Eligible,,34105399.55,0,600691.34,-600691.34,-68692.32,33436015.89,
  Total,,58564572.147,0,600691.34,-600691.34,0,57963880.807,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,21149018.46,0,0,0,-575950.153,20573068.307,
  Eligible,,16790906.387,0,206206.97,-206206.97,575950.153,17160649.57,
  Total,,37939924.847,0,206206.97,-206206.97,0,37733717.877000004,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2208789.888,0,0,0,0,2208789.888,
  Eligible,,15706222.401,0,0,0,0,15706222.401,
  Total,,17915012.289,0,0,0,0,17915012.289,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,0,3754407.32,
  Eligible,,22557391.084,0,0,0,0,22557391.084,
  Total,,26311798.404,0,0,0,0,26311798.404,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16084319.23,0,0,0,0,16084319.23,
  Eligible,,166897242.643,0,1302807.3,-1302807.3,0,165594435.343,
  Total,,182981561.873,0,1302807.3,-1302807.3,0,181678754.57299998,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4280351.125,0,0,0,0,4280351.125,
  Eligible,,33425575.074,0,0,0,0,33425575.074,
  Total,,37705926.199,0,0,0,0,37705926.199,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14136703.65,0,0,0,0,14136703.65,
  Total,,25501562.042999998,0,0,0,0,25501562.042999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7984324.69,0,0,0,0,7984324.69,
  Eligible,,106362.57,0,0,0,0,106362.57,
  Total,,8090687.260000001,0,0,0,0,8090687.260000001,
,,,,,,,,
TOTAL REGISTERED,,123498625.18399999,0,0,0,-507257.83300000004,122991367.35099998,
TOTAL ELIGIBLE,,313986696.823,295836.7,2109705.61,-1813868.9100000001,507257.83300000004,312680085.746,
COMBINED TOTAL,,437485322.00699997,295836.7,2109705.61,-1813868.9100000001,0,435671453.097,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
