Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/2/2026,,
Troy Ounce,,,,,,Activity Date: 12/31/2025,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,31871496.152,0,0,0,0,31871496.152,
  Eligible,,5298669.088,0,0,0,0,5298669.088,
  Total,,37170165.24,0,0,0,0,37170165.24,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25393448.755,0,0,0,0,25393448.755,
  Eligible,,35818694.334,351546.659,0,351546.659,0,36170240.993,
  Total,,61212143.089,351546.659,0,351546.659,0,61563689.747999996,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,22353149.932,0,0,0,-601775.15,21751374.782,
  Eligible,,15631822.993,0,0,0,601775.15,16233598.143,
  Total,,37984972.925,0,0,0,0,37984972.925,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2272802.835,0,0,0,0,2272802.835,
  Eligible,,15762889.356,0,3988.9,-3988.9,0,15758900.456,
  Total,,18035692.191,0,3988.9,-3988.9,0,18031703.291,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3783598.72,0,0,0,0,3783598.72,
  Eligible,,23283548.584,0,0,0,0,23283548.584,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16298153.99,0,0,0,0,16298153.99,
  Eligible,,171955843.583,0,0,0,0,171955843.583,
  Total,,188253997.573,0,0,0,0,188253997.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4309696.945,0,0,0,0,4309696.945,
  Eligible,,34864416.564,0,0,0,0,34864416.564,
  Total,,39174113.509,0,0,0,0,39174113.509,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14336747.19,0,0,0,0,14336747.19,
  Total,,25701605.582999997,0,0,0,0,25701605.582999997,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8464364.63,0,0,0,-297472.85,8166891.78,
  Eligible,,422079.84,0,0,0,297472.85,719552.69,
  Total,,8886444.47,0,0,0,0,8886444.47,
,,,,,,,,
TOTAL REGISTERED,,128163446.25099999,0,0,0,-899248,127264198.25099999,
TOTAL ELIGIBLE,,321262364.18799996,351546.659,3988.9,347557.75899999996,899248,322509169.947,
COMBINED TOTAL,,449425810.43899995,351546.659,3988.9,347557.75899999996,0,449773368.198,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
