Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/12/2026,,
Troy Ounce,,,,,,Activity Date: 1/9/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,30161507.582,0,0,0,0,30161507.582,
  Eligible,,6348191.108,590648.6,565598.9,25049.7,0,6373240.808,
  Total,,36509698.69,590648.6,565598.9,25049.7,0,36534748.39,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,24538878.955,0,0,0,-79706.358,24459172.597,
  Eligible,,34643291.692,0,617598.5,-617598.5,79706.358,34105399.55,
  Total,,59182170.647,0,617598.5,-617598.5,0,58564572.147,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,21375420.863,0,0,0,-226402.403,21149018.46,
  Eligible,,16915723.194,0,351219.21,-351219.21,226402.403,16790906.387,
  Total,,38291144.057,0,351219.21,-351219.21,0,37939924.847,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2272802.835,0,0,0,-64012.947,2208789.888,
  Eligible,,15646303.463,0,4094.009,-4094.009,64012.947,15706222.401,
  Total,,17919106.298,0,4094.009,-4094.009,0,17915012.289,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,0,3754407.32,
  Eligible,,22377191.484,180199.6,0,180199.6,0,22557391.084,
  Total,,26131598.804,180199.6,0,180199.6,0,26311798.404,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16113571.33,0,0,0,-29252.1,16084319.23,
  Eligible,,167303812.543,0,435822,-435822,29252.1,166897242.643,
  Total,,183417383.87300003,0,435822,-435822,0,182981561.873,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4280351.125,0,0,0,0,4280351.125,
  Eligible,,33685417.614,0,259842.54,-259842.54,0,33425575.074,
  Total,,37965768.739,0,259842.54,-259842.54,0,37705926.199,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14136703.65,0,0,0,0,14136703.65,
  Total,,25501562.042999998,0,0,0,0,25501562.042999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7984324.69,0,0,0,0,7984324.69,
  Eligible,,898216.78,0,791854.21,-791854.21,0,106362.57,
  Total,,8882541.47,0,791854.21,-791854.21,0,8090687.260000001,
,,,,,,,,
TOTAL REGISTERED,,123897998.99199998,0,0,0,-399373.80799999996,123498625.18399999,
TOTAL ELIGIBLE,,315842504.184,770848.2,3026029.369,-2255181.1689999998,399373.80799999996,313986696.823,
COMBINED TOTAL,,439740503.176,770848.2,3026029.369,-2255181.1689999998,0,437485322.00699997,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
