Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/11/2026,,
Troy Ounce,,,,,,Activity Date: 3/10/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,22231922.592,0,0,0,0,22231922.592,
  Eligible,,2519599.518,0,0,0,0,2519599.518,
  Total,,24751522.11,0,0,0,0,24751522.11,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,11788351.703,0,0,0,-136505.132,11651846.571,
  Eligible,,40800890.197,0,0,0,136505.132,40937395.329,
  Total,,52589241.9,0,0,0,0,52589241.900000006,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,11785958.484,0,0,0,-0.001,11785958.483,
  Eligible,,9299110.657,0,603147.62,-603147.62,-0.001,8695963.036,
  Total,,21085069.141,0,603147.62,-603147.62,-0.002,20481921.519,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15529444.87,0,5999.85,-5999.85,0,15523445.02,
  Total,,17167315.211999997,0,5999.85,-5999.85,0,17161315.362,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3377178.65,0,0,0,0,3377178.65,
  Eligible,,17759436.593,0,0,0,0,17759436.593,
  Total,,21136615.242999997,0,0,0,0,21136615.242999997,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,178515.19,0,0,0,0,178515.19,
  Eligible,,2800401.334,0,0,0,0,2800401.334,
  Total,,2978916.5239999997,0,0,0,0,2978916.5239999997,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,140199685.983,0,159493.2,-159493.2,0,140040192.783,
  Total,,152180699.953,0,159493.2,-159493.2,0,152021206.753,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4393566.397,0,0,0,0,4393566.397,
  Eligible,,25354067.746,0,0,0,0,25354067.746,
  Total,,29747634.143,0,0,0,0,29747634.143,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,582110.337,0,0,0,0,582110.337,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1527277.7140000002,0,0,0,0,1527277.7140000002,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5412950.551,0,0,0,0,5412950.551,
  Eligible,,8804112.631,0,0,0,0,8804112.631,
  Total,,14217063.182,0,0,0,0,14217063.182,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5114529.49,0,0,0,0,5114529.49,
  Eligible,,2814557.93,0,0,0,0,2814557.93,
  Total,,7929087.42,0,0,0,0,7929087.42,
,,,,,,,,
TOTAL REGISTERED,,78483967.70599999,0,0,0,-136505.133,78347462.57299998,
TOTAL ELIGIBLE,,266826474.83600003,0,768640.6699999999,-768640.6699999999,136505.13100000002,266194339.297,
COMBINED TOTAL,,345310442.542,0,768640.6699999999,-768640.6699999999,-0.001999999978579581,344541801.87,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
