Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/28/2026,,
Troy Ounce,,,,,,Activity Date: 1/27/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,26227191.132,0,0,0,-111437.38,26115753.752,
  Eligible,,7952825.388,294939.5,0,294939.5,111437.38,8359202.268,
  Total,,34180016.519999996,294939.5,0,294939.5,0,34474956.02,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,22839605.587,0,0,0,-1139233.528,21700372.059,
  Eligible,,33336921.206,0,410549.53,-410549.53,1139233.528,34065605.204,
  Total,,56176526.793,0,410549.53,-410549.53,0,55765977.263000004,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,19188741.615,0,0,0,-2994153.129,16194588.486,
  Eligible,,16104765.767,0,663793.138,-663793.138,2994153.129,18435125.758,
  Total,,35293507.382,0,663793.138,-663793.138,0,34629714.244,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2173977.259,0,0,0,0,2173977.259,
  Eligible,,15615209.81,3809.2,0,3809.2,0,15619019.01,
  Total,,17789187.069000002,3809.2,0,3809.2,0,17792996.269,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3655852.23,0,0,0,-52390.73,3603461.5,
  Eligible,,23132149.935,0,300546.159,-300546.159,52390.73,22883994.506,
  Total,,26788002.165,0,300546.159,-300546.159,0,26487456.006,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,0,620749.47,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15285160.18,0,0,0,-247570.76,15037589.42,
  Eligible,,158873826.483,0,1292933.2,-1292933.2,247570.76,157828464.043,
  Total,,174158986.66300002,0,1292933.2,-1292933.2,0,172866053.463,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4053606.139,0,0,0,0,4053606.139,
  Eligible,,29753894.18,0,0,0,0,29753894.18,
  Total,,33807500.319,0,0,0,0,33807500.319,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,9091582.701,0,0,0,-72393.62,9019189.081,
  Eligible,,13934534.052,0,1092588.46,-1092588.46,72393.62,12914339.212,
  Total,,23026116.753,0,1092588.46,-1092588.46,0,21933528.292999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7856139.9,0,0,0,-117511,7738628.9,
  Eligible,,130784.68,0,0,0,117511,248295.68,
  Total,,7986924.58,0,0,0,0,7986924.58,
,,,,,,,,
TOTAL REGISTERED,,112409242.07699999,0,0,0,-4734690.147000001,107674551.93,
TOTAL ELIGIBLE,,302737054.722,298748.7,3760410.4869999997,-3461661.787,4734690.147000001,304010083.0820001,
COMBINED TOTAL,,415146296.799,298748.7,3760410.4869999997,-3461661.787,0,411684635.0120001,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
