Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/5/2026,,
Troy Ounce,,,,,,Activity Date: 1/2/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,31871496.152,0,0,0,-570497.9,31300998.252,
  Eligible,,5298669.088,0,0,0,570497.9,5869166.988,
  Total,,37170165.24,0,0,0,0,37170165.24,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25393448.755,0,0,0,-333952.1,25059496.655,
  Eligible,,36170240.993,0,0,0,333952.1,36504193.093,
  Total,,61563689.747999996,0,0,0,0,61563689.748,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,21751374.782,598431.35,0,598431.35,-54776.74,22295029.392,
  Eligible,,16233598.143,0,0,0,54776.74,16288374.883,
  Total,,37984972.925,598431.35,0,598431.35,0,38583404.275,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2272802.835,0,0,0,0,2272802.835,
  Eligible,,15758900.456,0,0,0,0,15758900.456,
  Total,,18031703.291,0,0,0,0,18031703.291,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3783598.72,0,0,0,-24544.5,3759054.22,
  Eligible,,23283548.584,0,0,0,24544.5,23308093.084,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16298153.99,0,0,0,0,16298153.99,
  Eligible,,171955843.583,0,649968.2,-649968.2,0,171305875.383,
  Total,,188253997.573,0,649968.2,-649968.2,0,187604029.373,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4309696.945,0,0,0,-24538.22,4285158.725,
  Eligible,,34864416.564,0,0,0,24538.22,34888954.784,
  Total,,39174113.509,0,0,0,0,39174113.509,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14336747.19,0,200043.54,-200043.54,0,14136703.65,
  Total,,25701605.582999997,0,200043.54,-200043.54,0,25501562.042999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8166891.78,0,0,0,-147100.09,8019791.69,
  Eligible,,719552.69,0,0,0,147100.09,866652.78,
  Total,,8886444.47,0,0,0,0,8886444.47,
,,,,,,,,
TOTAL REGISTERED,,127264198.25099999,598431.35,0,598431.35,-1155409.55,126707220.051,
TOTAL ELIGIBLE,,322509169.947,0,850011.74,-850011.74,1155409.55,322814567.7569999,
COMBINED TOTAL,,449773368.198,598431.35,850011.74,-251580.39,0,449521787.8079999,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
