Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/21/2026,,
Troy Ounce,,,,,,Activity Date: 1/20/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,30571455.982,0,0,0,-3530314.6,27041141.382,
  Eligible,,4094681.838,118125.7,0,118125.7,3530314.6,7743122.138,
  Total,,34666137.82,118125.7,0,118125.7,0,34784263.519999996,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,23173120.527,0,0,0,-25195.89,23147924.637,
  Eligible,,33373110.49,0,319018.974,-319018.974,25195.89,33079287.406,
  Total,,56546231.017,0,319018.974,-319018.974,0,56227212.043,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,19469658.2,0,0,0,-145552.94,19324105.26,
  Eligible,,17161873.49,0,633385.33,-633385.33,145552.94,16674041.1,
  Total,,36631531.69,0,633385.33,-633385.33,0,35998146.36,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2208789.888,0,0,0,0,2208789.888,
  Eligible,,15669349.879,0,72988.67,-72988.67,0,15596361.209,
  Total,,17878139.767,0,72988.67,-72988.67,0,17805151.097,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,0,3754407.32,
  Eligible,,23275529.064,1032776.97,4646.9,1028130.07,0,24303659.134,
  Total,,27029936.384,1032776.97,4646.9,1028130.07,0,28058066.454,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15819637.68,0,0,0,0,15819637.68,
  Eligible,,161823107.633,0,1990670.98,-1990670.98,0,159832436.653,
  Total,,177642745.313,0,1990670.98,-1990670.98,0,175652074.333,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4135745.995,0,0,0,0,4135745.995,
  Eligible,,32549884.814,0,1802123.76,-1802123.76,0,30747761.054,
  Total,,36685630.809,0,1802123.76,-1802123.76,0,34883507.049,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,10575617.403,0,0,0,-14759,10560858.403,
  Eligible,,14925944.64,0,690624.96,-690624.96,14759,14250078.68,
  Total,,25501562.043,0,690624.96,-690624.96,0,24810937.083,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7782228.66,199716.61,0,199716.61,0,7981945.27,
  Eligible,,172826.54,0,0,0,0,172826.54,
  Total,,7955055.2,199716.61,0,199716.61,0,8154771.81,
,,,,,,,,
TOTAL REGISTERED,,119542537.55399999,199716.61,0,199716.61,-3715822.43,116026431.73399998,
TOTAL ELIGIBLE,,306933961.044,1150902.67,5513459.574,-4362556.904,3715822.43,306287226.57000005,
COMBINED TOTAL,,426476498.59800005,1350619.2799999998,5513459.574,-4162840.294,0,422313658.304,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
