Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/6/2026,,
Troy Ounce,,,,,,Activity Date: 2/5/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,25354613.052,0,0,0,-458859.4,24895753.652,
  Eligible,,4071042.558,0,1244595.28,-1244595.28,458859.4,3285306.678,
  Total,,29425655.61,0,1244595.28,-1244595.28,0,28181060.33,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,18590061.589,0,0,0,0,18590061.589,
  Eligible,,38385202.304,601621.972,0,601621.972,0,38986824.276,
  Total,,56975263.893,601621.972,0,601621.972,0,57576885.865,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,15909902.833,0,0,0,-383865.024,15526037.809,
  Eligible,,15739631.298,0,771964.556,-771964.556,383865.024,15351531.766,
  Total,,31649534.131,0,771964.556,-771964.556,0,30877569.575000003,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1966294.501,0,0,0,0,1966294.501,
  Eligible,,15780863.302,0,0,0,0,15780863.302,
  Total,,17747157.803,0,0,0,0,17747157.803,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3492831.93,0,0,0,0,3492831.93,
  Eligible,,21693063.28,0,452652.977,-452652.977,-28.5,21240381.803,
  Total,,25185895.21,0,452652.977,-452652.977,-28.5,24733213.733,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,0,620749.47,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12489589.32,0,0,0,0,12489589.32,
  Eligible,,156374555.883,0,0,0,0,156374555.883,
  Total,,168864145.20299998,0,0,0,0,168864145.20299998,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,7647169.869,0,0,0,0,7647169.869,
  Eligible,,25662762.834,0,0,0,0,25662762.834,
  Total,,33309932.702999998,0,0,0,0,33309932.702999998,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,8330589.44,0,0,0,0,8330589.44,
  Eligible,,12695483.443,0,1507865.72,-1507865.72,0,11187617.723,
  Total,,21026072.883,0,1507865.72,-1507865.72,0,19518207.163,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7713304.62,0,0,0,-141469.56,7571835.06,
  Eligible,,172992.47,0,122589.73,-122589.73,141469.56,191872.3,
  Total,,7886297.09,0,122589.73,-122589.73,0,7763707.359999999,
,,,,,,,,
TOTAL REGISTERED,,103531742.488,0,0,0,-984193.9839999999,102547548.50400001,
TOTAL ELIGIBLE,,294477740.59300005,601621.972,4099668.263,-3498046.2909999997,984165.4839999999,291963859.786,
COMBINED TOTAL,,398009483.0810001,601621.972,4099668.263,-3498046.2909999997,-28.5,394511408.29,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
