Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 12/23/2025,,
Troy Ounce,,,,,,Activity Date: 12/22/2025,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,32648132.71,0,0,0,-1402453.258,31245679.452,
  Eligible,,6646785.5,0,0,0,1402453.258,8049238.758,
  Total,,39294918.21,0,0,0,0,39294918.21,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25060318.405,0,0,0,0,25060318.405,
  Eligible,,35553236.525,0,0,0,0,35553236.525,
  Total,,60613554.93,0,0,0,0,60613554.93,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,22386994.792,0,0,0,0,22386994.792,
  Eligible,,15768635.823,0,228780.23,-228780.23,0,15539855.593,
  Total,,38155630.615,0,228780.23,-228780.23,0,37926850.385,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2364305.928,0,0,0,0,2364305.928,
  Eligible,,15671443.648,1004.2,0,1004.2,0,15672447.848,
  Total,,18035749.576,1004.2,0,1004.2,0,18036753.776,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,4349139.1,0,0,0,0,4349139.1,
  Eligible,,22718008.204,0,0,0,0,22718008.204,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16664842.39,0,0,0,0,16664842.39,
  Eligible,,172187148.563,0,597993.38,-597993.38,0,171589155.183,
  Total,,188851990.953,0,597993.38,-597993.38,0,188253997.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,3666755.595,0,0,0,0,3666755.595,
  Eligible,,34907881.564,599388.88,0,599388.88,0,35507270.444,
  Total,,38574637.159,599388.88,0,599388.88,0,39174026.039,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1460799.58,0,0,0,0,1460799.58,
  Eligible,,562732.861,0,0,0,0,562732.861,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14283057.517,487944.565,0,487944.565,0,14771002.082,
  Total,,25647915.91,487944.565,0,487944.565,0,26135860.475,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8015348.31,0,0,0,0,8015348.31,
  Eligible,,447064.71,0,24984.87,-24984.87,0,422079.84,
  Total,,8462413.02,0,24984.87,-24984.87,0,8437428.15,
,,,,,,,,
TOTAL REGISTERED,,128616735.238,0,0,0,-1402453.258,127214281.97999999,
TOTAL ELIGIBLE,,322026750.994,1088337.645,851758.48,236579.16499999998,1402453.258,323665783.417,
COMBINED TOTAL,,450643486.232,1088337.645,851758.48,236579.16499999998,0,450880065.39699996,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
