Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/17/2026,,
Troy Ounce,,,,,,Activity Date: 3/16/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,22226973.992,0,0,0,0,22226973.992,
  Eligible,,1064402.578,0,0,0,0,1064402.578,
  Total,,23291376.57,0,0,0,0,23291376.57,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,11651846.571,0,0,0,-24467.5,11627379.071,
  Eligible,,39141575.921,0,379199.63,-379199.63,24467.5,38786843.791,
  Total,,50793422.492,0,379199.63,-379199.63,0,50414222.862,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,11785958.483,0,0,0,0,11785958.483,
  Eligible,,9078903.995,0,10191.61,-10191.61,0,9068712.385,
  Total,,20864862.478,0,10191.61,-10191.61,0,20854670.868,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15518474.305,0,0,0,0,15518474.305,
  Total,,17156344.647,0,0,0,0,17156344.647,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3377178.65,0,0,0,0,3377178.65,
  Eligible,,17743430.223,0,0,0,0,17743430.223,
  Total,,21120608.873,0,0,0,0,21120608.873,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,178515.19,0,0,0,0,178515.19,
  Eligible,,2705126.654,0,0,0,0,2705126.654,
  Total,,2883641.844,0,0,0,0,2883641.844,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,139393331.983,0,1300178.3,-1300178.3,0,138093153.683,
  Total,,151374345.953,0,1300178.3,-1300178.3,0,150074167.653,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4388620.697,0,0,0,-14620.62,4374000.077,
  Eligible,,24494070.126,0,0,0,14620.62,24508690.746,
  Total,,28882690.823,0,0,0,0,28882690.823,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,582110.337,0,0,0,0,582110.337,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1527277.7140000002,0,0,0,0,1527277.7140000002,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5417618.057,0,0,0,0,5417618.057,
  Eligible,,7740765.443,0,0,0,0,7740765.443,
  Total,,13158383.5,0,0,0,0,13158383.5,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5714749.7,0,0,0,0,5714749.7,
  Eligible,,2814557.93,0,0,0,0,2814557.93,
  Total,,8529307.63,0,0,0,0,8529307.63,
,,,,,,,,
TOTAL REGISTERED,,78942455.989,0,0,0,-39088.12,78903367.869,
TOTAL ELIGIBLE,,260639806.535,0,1689569.54,-1689569.54,39088.12,258989325.115,
COMBINED TOTAL,,339582262.524,0,1689569.54,-1689569.54,0,337892692.984,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
