Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/23/2026,,
Troy Ounce,,,,,,Activity Date: 3/20/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,22124675.292,0,0,0,0,22124675.292,
  Eligible,,1166701.278,0,0,0,0,1166701.278,
  Total,,23291376.57,0,0,0,0,23291376.57,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,11627379.071,0,0,0,0,11627379.071,
  Eligible,,38170680.957,0,0,0,0,38170680.957,
  Total,,49798060.028000005,0,0,0,0,49798060.028000005,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,11745025.983,0,0,0,0,11745025.983,
  Eligible,,9150535.735,0,4904.1,-4904.1,0,9145631.635,
  Total,,20895561.718,0,4904.1,-4904.1,0,20890657.618,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15516509.405,0,0,0,0,15516509.405,
  Total,,17154379.746999998,0,0,0,0,17154379.746999998,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3313228.45,0,0,0,0,3313228.45,
  Eligible,,17787449.983,0,0,0,0,17787449.983,
  Total,,21100678.433,0,0,0,0,21100678.433,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,178515.19,0,0,0,0,178515.19,
  Eligible,,2705126.654,0,0,0,0,2705126.654,
  Total,,2883641.844,0,0,0,0,2883641.844,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,135533079.583,0,599857.2,-599857.2,0,134933222.383,
  Total,,147514093.553,0,599857.2,-599857.2,0,146914236.353,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4384009.017,0,0,0,0,4384009.017,
  Eligible,,24508690.746,0,0,0,0,24508690.746,
  Total,,28892699.763,0,0,0,0,28892699.763,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,582110.337,0,0,0,0,582110.337,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1527277.7140000002,0,0,0,0,1527277.7140000002,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5417618.057,0,0,0,0,5417618.057,
  Eligible,,6327543.507,0,0,0,0,6327543.507,
  Total,,11745161.564,0,0,0,0,11745161.564,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,6208101.93,0,0,0,0,6208101.93,
  Eligible,,1684221.76,0,0,0,0,1684221.76,
  Total,,7892323.6899999995,0,0,0,0,7892323.6899999995,
,,,,,,,,
TOTAL REGISTERED,,79199547.639,0,0,0,0,79199547.639,
TOTAL ELIGIBLE,,253495706.98499998,0,604761.2999999999,-604761.2999999999,0,252890945.68499997,
COMBINED TOTAL,,332695254.62399995,0,604761.2999999999,-604761.2999999999,0,332090493.324,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
