Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/2/2026,,
Troy Ounce,,,,,,Activity Date: 2/27/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,24115784.832,0,0,0,0,24115784.832,
  Eligible,,1703429.248,0,0,0,0,1703429.248,
  Total,,25819214.08,0,0,0,0,25819214.08,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,14588561.447,0,0,0,-15398.49,14573162.957,
  Eligible,,40531093.706,0,84657.51,-84657.51,15398.49,40461834.686,
  Total,,55119655.153,0,84657.51,-84657.51,0,55034997.643,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12170205.469,0,0,0,15055,12185260.469,
  Eligible,,13376158.213,0,1548666.366,-1548666.366,-15055,11812436.847,
  Total,,25546363.682,0,1548666.366,-1548666.366,0,23997697.316,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1618544.539,0,0,0,19325.803,1637870.342,
  Eligible,,15689235.486,0,89982.489,-89982.489,-19325.803,15579927.194,
  Total,,17307780.025,0,89982.489,-89982.489,0,17217797.536,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3387219.03,0,0,0,0,3387219.03,
  Eligible,,17764657.013,0,0,0,0,17764657.013,
  Total,,21151876.043,0,0,0,0,21151876.043,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3295246.644,13391.96,0,13391.96,0,3308638.604,
  Total,,3569036.514,13391.96,0,13391.96,0,3582428.474,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12000343.77,0,0,0,-19329.8,11981013.97,
  Eligible,,141843702.183,0,1049306.3,-1049306.3,19329.8,140813725.683,
  Total,,153844045.953,0,1049306.3,-1049306.3,0,152794739.653,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,7807094.957,372209.9,0,372209.9,0,8179304.857,
  Eligible,,22548466.126,221231.41,601350.43,-380119.02,0,22168347.106,
  Total,,30355561.082999997,593441.31,601350.43,-7909.119999999995,0,30347651.963,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1894801.441,0,0,0,0,1894801.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5871594.333,0,0,0,0,5871594.333,
  Eligible,,11792129.596,0,0,0,0,11792129.596,
  Total,,17663723.929,0,0,0,0,17663723.929,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5640957.56,0,0,0,-19731.12,5621226.44,
  Eligible,,2419487.69,0,0,0,19731.12,2439218.81,
  Total,,8060445.25,0,0,0,0,8060445.25,
,,,,,,,,
TOTAL REGISTERED,,88423729.87099999,372209.9,0,372209.9,-20078.606999999996,88775861.16399999,
TOTAL ELIGIBLE,,271908773.28199995,234623.37,3373963.095,-3139339.725,20078.606999999996,268789512.16400003,
COMBINED TOTAL,,360332503.15299994,606833.27,3373963.095,-2767129.825,0,357565373.328,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
