Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 12/31/2025,,
Troy Ounce,,,,,,Activity Date: 12/30/2025,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,31871496.152,0,0,0,0,31871496.152,
  Eligible,,5303690.488,0,5021.4,-5021.4,0,5298669.088,
  Total,,37175186.64,0,5021.4,-5021.4,0,37170165.24,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25362777.905,0,0,0,30670.85,25393448.755,
  Eligible,,35849365.184,0,0,0,-30670.85,35818694.334,
  Total,,61212143.089,0,0,0,0,61212143.089,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,22055638.212,0,0,0,297511.72,22353149.932,
  Eligible,,15929334.713,0,0,0,-297511.72,15631822.993,
  Total,,37984972.925,0,0,0,0,37984972.925,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2272802.835,0,0,0,0,2272802.835,
  Eligible,,15762889.356,0,0,0,0,15762889.356,
  Total,,18035692.191,0,0,0,0,18035692.191,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3783598.72,0,0,0,0,3783598.72,
  Eligible,,23283548.584,0,0,0,0,23283548.584,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16298153.99,0,0,0,0,16298153.99,
  Eligible,,171955843.583,0,0,0,0,171955843.583,
  Total,,188253997.573,0,0,0,0,188253997.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4309696.945,0,0,0,0,4309696.945,
  Eligible,,34264195.364,600221.2,0,600221.2,0,34864416.564,
  Total,,38573892.309,600221.2,0,600221.2,0,39174113.509,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14336747.19,0,0,0,0,14336747.19,
  Total,,25701605.582999997,0,0,0,0,25701605.582999997,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8464364.63,0,0,0,0,8464364.63,
  Eligible,,422079.84,0,0,0,0,422079.84,
  Total,,8886444.47,0,0,0,0,8886444.47,
,,,,,,,,
TOTAL REGISTERED,,127835263.68099996,0,0,0,328182.56999999995,128163446.25099999,
TOTAL ELIGIBLE,,320995346.958,600221.2,5021.4,595199.7999999999,-328182.56999999995,321262364.18799996,
COMBINED TOTAL,,448830610.63899994,600221.2,5021.4,595199.7999999999,0,449425810.43899995,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
