Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/24/2026,,
Troy Ounce,,,,,,Activity Date: 2/23/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23301775.992,0,0,0,-10160,23291615.992,
  Eligible,,2748893.808,0,0,0,10160,2759053.808,
  Total,,26050669.799999997,0,0,0,0,26050669.799999997,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,15782712.636,0,0,0,-20279.63,15762433.006,
  Eligible,,39336942.517,0,0,0,20279.63,39357222.147,
  Total,,55119655.153,0,0,0,0,55119655.153,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12174851.569,0,0,0,0,12174851.569,
  Eligible,,13856687.823,0,0,0,0,13856687.823,
  Total,,26031539.392,0,0,0,0,26031539.392,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1532776.423,0,0,0,0,1532776.423,
  Eligible,,15771876.945,0,2968.9,-2968.9,0,15768908.045,
  Total,,17304653.368,0,2968.9,-2968.9,0,17301684.468,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3412157.57,0,0,0,-19930.44,3392227.13,
  Eligible,,19011209.353,0,0,0,19930.44,19031139.793,
  Total,,22423366.923,0,0,0,0,22423366.923,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3569036.514,0,0,0,0,3569036.514,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12000343.77,0,0,0,0,12000343.77,
  Eligible,,142890665.333,0,0,0,0,142890665.333,
  Total,,154891009.10300002,0,0,0,0,154891009.10300002,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,6311885.937,0,0,0,-5046.5,6306839.437,
  Eligible,,24033585.186,0,0,0,5046.5,24038631.686,
  Total,,30345471.123,0,0,0,0,30345471.123,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,1073898.377,0,0,0,0,1073898.377,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,6219630.033,0,0,0,0,6219630.033,
  Eligible,,12256015.907,0,0,0,0,12256015.907,
  Total,,18475645.939999998,0,0,0,0,18475645.939999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,6231501.4,0,0,0,-963345.72,5268155.68,
  Eligible,,1537051.72,0,0,0,963345.72,2500397.44,
  Total,,7768553.12,0,0,0,0,7768553.119999999,
,,,,,,,,
TOTAL REGISTERED,,88191059.264,0,0,0,-1018762.2899999999,87172296.974,
TOTAL ELIGIBLE,,275812073.613,0,2968.9,-2968.9,1018762.2899999999,276827867.00299996,
COMBINED TOTAL,,364003132.877,0,2968.9,-2968.9,0,364000163.977,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
