Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 12/24/2025,,
Troy Ounce,,,,,,Activity Date: 12/23/2025,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,31245679.452,0,0,0,0,31245679.452,
  Eligible,,8049238.758,0,0,0,0,8049238.758,
  Total,,39294918.21,0,0,0,0,39294918.21,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,25060318.405,0,0,0,0,25060318.405,
  Eligible,,35553236.525,0,0,0,0,35553236.525,
  Total,,60613554.93,0,0,0,0,60613554.93,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,22386994.792,0,0,0,-331356.58,22055638.212,
  Eligible,,15539855.593,23603.89,0,23603.89,331356.58,15894816.063,
  Total,,37926850.385,23603.89,0,23603.89,0,37950454.275,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2364305.928,0,0,0,0,2364305.928,
  Eligible,,15672447.848,0,0,0,0,15672447.848,
  Total,,18036753.776,0,0,0,0,18036753.776,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,4349139.1,0,0,0,-565540.38,3783598.72,
  Eligible,,22718008.204,0,0,0,565540.38,23283548.584,
  Total,,27067147.303999998,0,0,0,0,27067147.303999998,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16664842.39,0,0,0,-366688.4,16298153.99,
  Eligible,,171589155.183,0,0,0,366688.4,171955843.583,
  Total,,188253997.573,0,0,0,0,188253997.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,3666755.595,0,0,0,0,3666755.595,
  Eligible,,35507270.444,0,0,0,0,35507270.444,
  Total,,39174026.039,0,0,0,0,39174026.039,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1460799.58,0,0,0,-44163.716,1416635.864,
  Eligible,,562732.861,0,0,0,44163.716,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14771002.082,0,0,0,0,14771002.082,
  Total,,26135860.475,0,0,0,0,26135860.475,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,8015348.31,449016.32,0,449016.32,0,8464364.63,
  Eligible,,422079.84,0,0,0,0,422079.84,
  Total,,8437428.15,449016.32,0,449016.32,0,8886444.47,
,,,,,,,,
TOTAL REGISTERED,,127214281.97999999,449016.32,0,449016.32,-1307749.076,126355549.224,
TOTAL ELIGIBLE,,323665783.417,23603.89,0,23603.89,1307749.076,324997136.383,
COMBINED TOTAL,,450880065.39699996,472620.21,0,472620.21,0,451352685.607,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
