Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/10/2026,,
Troy Ounce,,,,,,Activity Date: 2/9/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,24895753.652,0,0,0,0,24895753.652,
  Eligible,,3285306.678,0,628704.4,-628704.4,0,2656602.278,
  Total,,28181060.33,0,628704.4,-628704.4,0,27552355.93,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,17976740.579,0,0,0,0,17976740.579,
  Eligible,,38785679.541,0,0,0,0,38785679.541,
  Total,,56762420.120000005,0,0,0,0,56762420.120000005,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,15828675.829,0,0,0,0,15828675.829,
  Eligible,,13499313.638,0,678372.665,-678372.665,0,12820940.973,
  Total,,29327989.467,0,678372.665,-678372.665,0,28649616.802,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1966294.501,0,0,0,0,1966294.501,
  Eligible,,15756766.585,169483.949,19167.272,150316.677,0,15907083.262,
  Total,,17723061.086,169483.949,19167.272,150316.677,0,17873377.763,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3492831.93,0,0,0,0,3492831.93,
  Eligible,,21240381.803,0,0,0,0,21240381.803,
  Total,,24733213.733,0,0,0,0,24733213.733,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,0,620749.47,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12489589.32,0,0,0,-372167.5,12117421.82,
  Eligible,,155525569.983,0,2135547.8,-2135547.8,372167.5,153762189.683,
  Total,,168015159.303,0,2135547.8,-2135547.8,0,165879611.503,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,7647170.029,0,0,0,-106868.422,7540301.607,
  Eligible,,25062082.374,0,900673.37,-900673.37,106868.422,24268277.426,
  Total,,32709252.403,0,900673.37,-900673.37,0,31808579.033,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,-191129.6,1225506.264,
  Eligible,,606896.577,0,0,0,191129.6,798026.177,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,8330589.44,0,0,0,-191574.9,8139014.54,
  Eligible,,10965243.526,0,0,0,191574.9,11156818.426,
  Total,,19295832.966000002,0,0,0,0,19295832.966000002,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7591598.24,0,0,0,0,7591598.24,
  Eligible,,186890.28,0,0,0,0,186890.28,
  Total,,7778488.5200000005,0,0,0,0,7778488.5200000005,
,,,,,,,,
TOTAL REGISTERED,,102256628.85399999,0,0,0,-861740.422,101394888.432,
TOTAL ELIGIBLE,,288209377.629,169483.949,4362465.507,-4192981.558,861740.422,284878136.493,
COMBINED TOTAL,,390466006.483,169483.949,4362465.507,-4192981.558,0,386273024.92499995,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
