Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/27/2026,,
Troy Ounce,,,,,,Activity Date: 2/26/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23291615.992,824168.84,0,824168.84,0,24115784.832,
  Eligible,,1703429.248,0,0,0,0,1703429.248,
  Total,,24995045.24,824168.84,0,824168.84,0,25819214.08,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,14477133.393,0,0,0,111428.054,14588561.447,
  Eligible,,40642521.76,0,0,0,-111428.054,40531093.706,
  Total,,55119655.153,0,0,0,0,55119655.153,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12170205.469,0,0,0,0,12170205.469,
  Eligible,,13861333.923,0,485175.71,-485175.71,0,13376158.213,
  Total,,26031539.392,0,485175.71,-485175.71,0,25546363.682,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1532776.423,0,0,0,85768.116,1618544.539,
  Eligible,,15758772.402,26231.01,9999.81,16231.2,-85768.116,15689235.486,
  Total,,17291548.825,26231.01,9999.81,16231.2,0,17307780.025,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3387219.03,0,0,0,0,3387219.03,
  Eligible,,17764657.013,0,0,0,0,17764657.013,
  Total,,21151876.043,0,0,0,0,21151876.043,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3569036.514,0,0,0,0,3569036.514,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12000343.77,0,0,0,0,12000343.77,
  Eligible,,142491363.683,0,647661.5,-647661.5,0,141843702.183,
  Total,,154491707.453,0,647661.5,-647661.5,0,153844045.953,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,6842629.447,0,0,0,964465.51,7807094.957,
  Eligible,,23512931.636,0,0,0,-964465.51,22548466.126,
  Total,,30355561.083,0,0,0,0,30355561.082999997,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,949634.064,0,0,0,0,949634.064,
  Eligible,,1073898.377,0,128731,-128731,0,945167.377,
  Total,,2023532.441,0,128731,-128731,0,1894801.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5871594.333,0,0,0,0,5871594.333,
  Eligible,,11984893.898,0,192764.302,-192764.302,0,11792129.596,
  Total,,17856488.231,0,192764.302,-192764.302,0,17663723.929,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5333457.37,307500.19,0,307500.19,0,5640957.56,
  Eligible,,2419487.69,0,0,0,0,2419487.69,
  Total,,7752945.0600000005,307500.19,0,307500.19,0,8060445.25,
,,,,,,,,
TOTAL REGISTERED,,86130399.161,1131669.03,0,1131669.03,1161661.68,88423729.87099999,
TOTAL ELIGIBLE,,274508536.274,26231.01,1464332.322,-1438101.312,-1161661.68,271908773.28199995,
COMBINED TOTAL,,360638935.435,1157900.04,1464332.322,-306432.2819999999,0,360332503.15299994,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
