Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/30/2026,,
Troy Ounce,,,,,,Activity Date: 1/29/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,26214501.352,0,0,0,-34963.7,26179537.652,
  Eligible,,7123370.868,0,162661.1,-162661.1,34963.7,6995673.468,
  Total,,33337872.220000003,0,162661.1,-162661.1,0,33175211.119999997,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,21410590.399,0,0,0,-944716.7,20465873.699,
  Eligible,,34355386.864,0,0,0,944716.7,35300103.564,
  Total,,55765977.263,0,0,0,0,55765977.263000004,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,16072184.737,0,0,0,272290.59,16344475.327,
  Eligible,,17873192.718,23582.4,1126271.973,-1102689.573,-272290.59,16498212.555,
  Total,,33945377.455,23582.4,1126271.973,-1102689.573,0,32842687.882,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2173977.259,0,0,0,0,2173977.259,
  Eligible,,15615105.17,0,1088.624,-1088.624,0,15614016.546,
  Total,,17789082.429,0,1088.624,-1088.624,0,17787993.805,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3603461.5,0,0,0,0,3603461.5,
  Eligible,,22883994.506,0,0,0,0,22883994.506,
  Total,,26487456.006,0,0,0,0,26487456.006,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,620749.47,0,0,0,0,620749.47,
  Eligible,,3295246.644,0,0,0,0,3295246.644,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,14789270.12,0,0,0,-1640683.9,13148586.22,
  Eligible,,156770391.943,0,965414.5,-965414.5,1640683.9,157445661.343,
  Total,,171559662.063,0,965414.5,-965414.5,0,170594247.563,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,5098248.789,0,0,0,0,5098248.789,
  Eligible,,28409682.04,0,134679.156,-134679.156,0,28275002.884,
  Total,,33507930.829,0,134679.156,-134679.156,0,33373251.673,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,9019189.081,0,0,0,-929418.867,8089770.214,
  Eligible,,12914339.212,0,0,0,929418.867,13843758.079,
  Total,,21933528.292999998,0,0,0,0,21933528.292999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7738628.9,0,0,0,0,7738628.9,
  Eligible,,248295.68,0,0,0,0,248295.68,
  Total,,7986924.58,0,0,0,0,7986924.58,
,,,,,,,,
TOTAL REGISTERED,,108157437.47100002,0,0,0,-3277492.577,104879944.89400001,
TOTAL ELIGIBLE,,300095902.22200006,23582.4,2390115.353,-2366532.953,3277492.577,301006861.846,
COMBINED TOTAL,,408253339.6930001,23582.4,2390115.353,-2366532.953,0,405886806.74,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
