Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 2/18/2026,,
Troy Ounce,,,,,,Activity Date: 2/17/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,23953631.592,0,0,0,-586856.4,23366775.192,
  Eligible,,2097038.208,0,0,0,586856.4,2683894.608,
  Total,,26050669.8,0,0,0,0,26050669.8,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,16122359.646,0,0,0,-344717.66,15777641.986,
  Eligible,,39587772.794,0,0,0,344717.66,39932490.454,
  Total,,55710132.44,0,0,0,0,55710132.440000005,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,12235256.378,0,0,0,-60404.809,12174851.569,
  Eligible,,15027218.389,0,912481.262,-912481.262,60404.809,14175141.936,
  Total,,27262474.767,0,912481.262,-912481.262,0,26349993.505000003,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1547695.233,0,0,0,-14918.81,1532776.423,
  Eligible,,16254567.062,0,0,0,14918.81,16269485.872,
  Total,,17802262.295,0,0,0,0,17802262.294999998,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3472271.68,0,0,0,-60114.11,3412157.57,
  Eligible,,21150312.483,0,305487.68,-305487.68,60114.11,20904938.913,
  Total,,24622584.163,0,305487.68,-305487.68,0,24317096.483,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,273789.87,0,0,0,0,273789.87,
  Eligible,,3642206.244,0,0,0,0,3642206.244,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,12025248.54,0,0,0,-24904.77,12000343.77,
  Eligible,,145773316.663,0,1943813,-1943813,24904.77,143854408.433,
  Total,,157798565.20299998,0,1943813,-1943813,0,155854752.203,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,7393354.417,0,0,0,-540734.24,6852620.177,
  Eligible,,22952116.706,0,0,0,540734.24,23492850.946,
  Total,,30345471.123,0,0,0,0,30345471.123,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1225506.264,0,0,0,-275872.2,949634.064,
  Eligible,,798026.177,0,0,0,275872.2,1073898.377,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,6365432.292,0,0,0,-145802.259,6219630.033,
  Eligible,,12302849.048,0,0,0,145802.259,12448651.307,
  Total,,18668281.34,0,0,0,0,18668281.34,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7540323.54,0,0,0,-1308822.14,6231501.4,
  Eligible,,233197.18,0,0,0,1308822.14,1542019.32,
  Total,,7773520.72,0,0,0,0,7773520.720000001,
,,,,,,,,
TOTAL REGISTERED,,92154869.45199999,0,0,0,-3363147.398,88791722.05399999,
TOTAL ELIGIBLE,,279818620.954,0,3161781.942,-3161781.942,3363147.398,280019986.41,
COMBINED TOTAL,,371973490.406,0,3161781.942,-3161781.942,0,368811708.464,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
