Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/22/2026,,
Troy Ounce,,,,,,Activity Date: 1/21/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,27041141.382,0,0,0,-606258.65,26434882.732,
  Eligible,,7743122.138,0,604247,-604247,606258.65,7745133.788,
  Total,,34784263.519999996,0,604247,-604247,0,34180016.52,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,23147924.637,0,0,0,-313390.35,22834534.287,
  Eligible,,33079287.406,0,0,0,313390.35,33392677.756,
  Total,,56227212.043,0,0,0,0,56227212.043,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,19324105.26,0,0,0,-140349.289,19183755.971,
  Eligible,,16674041.1,0,0,0,140349.289,16814390.389,
  Total,,35998146.36,0,0,0,0,35998146.36,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2208789.888,0,0,0,-34812.629,2173977.259,
  Eligible,,15596361.209,0,0,0,34812.629,15631173.838,
  Total,,17805151.097,0,0,0,0,17805151.097,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,5299.45,3759706.77,
  Eligible,,24303659.134,0,0,0,-5299.45,24298359.684,
  Total,,28058066.454,0,0,0,0,28058066.454,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,15819637.68,0,0,0,-534477.5,15285160.18,
  Eligible,,159832436.653,0,1283272.6,-1283272.6,534477.5,159083641.553,
  Total,,175652074.333,0,1283272.6,-1283272.6,0,174368801.733,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4135745.995,0,0,0,-54405.806,4081340.189,
  Eligible,,30747761.054,0,649675.81,-649675.81,54405.806,30152491.05,
  Total,,34883507.049,0,649675.81,-649675.81,0,34233831.239,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,10560858.403,0,0,0,0,10560858.403,
  Eligible,,14250078.68,0,1614759.23,-1614759.23,0,12635319.45,
  Total,,24810937.083,0,1614759.23,-1614759.23,0,23196177.853,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7981945.27,0,0,0,-85261.9,7896683.37,
  Eligible,,172826.54,0,0,0,85261.9,258088.44,
  Total,,8154771.81,0,0,0,0,8154771.8100000005,
,,,,,,,,
TOTAL REGISTERED,,116026431.73399998,0,0,0,-1763656.6739999999,114262775.06,
TOTAL ELIGIBLE,,306287226.57000005,0,4151954.64,-4151954.64,1763656.6739999999,303898928.60400003,
COMBINED TOTAL,,422313658.304,0,4151954.64,-4151954.64,0,418161703.66400003,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
