Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 1/14/2026,,
Troy Ounce,,,,,,Activity Date: 1/13/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,30161507.582,0,0,0,590648.6,30752156.182,
  Eligible,,6669077.508,0,435677.9,-435677.9,-590648.6,5642751.008,
  Total,,36830585.089999996,0,435677.9,-435677.9,0,36394907.19,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,24527864.917,0,0,0,-487333.41,24040531.507,
  Eligible,,33436015.89,0,771934.88,-771934.88,487333.41,33151414.42,
  Total,,57963880.807,0,771934.88,-771934.88,0,57191945.927,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,20573068.307,0,0,0,0,20573068.307,
  Eligible,,17160649.57,0,0,0,0,17160649.57,
  Total,,37733717.877000004,0,0,0,0,37733717.877000004,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,2208789.888,0,0,0,0,2208789.888,
  Eligible,,15706222.401,0,2014.187,-2014.187,0,15704208.214,
  Total,,17915012.289,0,2014.187,-2014.187,0,17912998.101999998,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3754407.32,0,0,0,0,3754407.32,
  Eligible,,22557391.084,0,0,0,0,22557391.084,
  Total,,26311798.404,0,0,0,0,26311798.404,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,635240.035,0,0,0,0,635240.035,
  Eligible,,3280756.079,0,0,0,0,3280756.079,
  Total,,3915996.114,0,0,0,0,3915996.114,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,16084319.23,0,0,0,-54866.48,16029452.75,
  Eligible,,165594435.343,0,0,0,54866.48,165649301.823,
  Total,,181678754.57299998,0,0,0,0,181678754.573,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4280351.125,0,0,0,-95759.92,4184591.205,
  Eligible,,33425575.074,0,0,0,95759.92,33521334.994,
  Total,,37705926.199,0,0,0,0,37705926.199,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,1416635.864,0,0,0,0,1416635.864,
  Eligible,,606896.577,0,0,0,0,606896.577,
  Total,,2023532.441,0,0,0,0,2023532.441,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,11364858.393,0,0,0,0,11364858.393,
  Eligible,,14136703.65,0,0,0,0,14136703.65,
  Total,,25501562.042999998,0,0,0,0,25501562.042999998,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,7984324.69,0,0,0,-202096.03,7782228.66,
  Eligible,,106362.57,0,101383.26,-101383.26,202096.03,207075.34,
  Total,,8090687.260000001,0,101383.26,-101383.26,0,7989304,
,,,,,,,,
TOTAL REGISTERED,,122991367.35099998,0,0,0,-249407.24,122741960.11099997,
TOTAL ELIGIBLE,,312680085.746,0,1311010.227,-1311010.227,249407.24,311618482.759,
COMBINED TOTAL,,435671453.097,0,1311010.227,-1311010.227,0,434360442.87,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
