Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
,,,,,,,,
,,,,,,,,
"COMMODITY EXCHANGE, INC.",,,,,,,,
,,,,,,,,
METAL DEPOSITORY STATISTICS,,,,,,,,
SILVER,,,,,,Report Date: 3/13/2026,,
Troy Ounce,,,,,,Activity Date: 3/12/2026,,
,,,,,,,,
DEPOSITORY,,PREV TOTAL,RECEIVED,WITHDRAWN,NET CHANGE,ADJUSTMENT,TOTAL TODAY,
,,,,,,,,
ASAHI DEPOSITORY LLC,,,,,,,,
  Registered,,22231922.592,0,0,0,0,22231922.592,
  Eligible,,2519599.518,0,604498.91,-604498.91,0,1915100.608,
  Total,,24751522.11,0,604498.91,-604498.91,0,24147023.2,
,,,,,,,,
"BRINK'S, INC.",,,,,,,,
  Registered,,11651846.571,0,0,0,0,11651846.571,
  Eligible,,40937395.329,0,1765459.168,-1765459.168,0,39171936.161,
  Total,,52589241.900000006,0,1765459.168,-1765459.168,0,50823782.732,
,,,,,,,,
"CNT DEPOSITORY, INC.",,,,,,,,
  Registered,,11785958.483,0,0,0,0,11785958.483,
  Eligible,,9294932.366,0,0,0,0,9294932.366,
  Total,,21080890.849,0,0,0,0,21080890.849,
,,,,,,,,
DELAWARE DEPOSITORY,,,,,,,,
  Registered,,1637870.342,0,0,0,0,1637870.342,
  Eligible,,15523445.02,953.5,11954.515,-11001.015,0,15512444.005,
  Total,,17161315.362,953.5,11954.515,-11001.015,0,17150314.347,
,,,,,,,,
"HSBC BANK, USA",,,,,,,,
  Registered,,3377178.65,0,0,0,0,3377178.65,
  Eligible,,17743430.223,0,0,0,0,17743430.223,
  Total,,21120608.873,0,0,0,0,21120608.873,
,,,,,,,,
INTERNATIONAL DEPOSITORY SERVICES OF DELAWARE,,,,,,,,
  Registered,,178515.19,0,0,0,0,178515.19,
  Eligible,,2800401.334,0,0,0,0,2800401.334,
  Total,,2978916.5239999997,0,0,0,0,2978916.5239999997,
,,,,,,,,
JP MORGAN CHASE BANK NA,,,,,,,,
  Registered,,11981013.97,0,0,0,0,11981013.97,
  Eligible,,140040192.783,0,0,0,0,140040192.783,
  Total,,152021206.753,0,0,0,0,152021206.753,
,,,,,,,,
LOOMIS INTERNATIONAL (US) LLC,,,,,,,,
  Registered,,4393566.397,0,0,0,0,4393566.397,
  Eligible,,25354067.746,0,562137.41,-562137.41,0,24791930.336,
  Total,,29747634.143,0,562137.41,-562137.41,0,29185496.733,
,,,,,,,,
"MALCA-AMIT ARMORED, INC.",,,,,,,,
  Registered,,0,0,0,0,0,0,
  Eligible,,0,0,0,0,0,0,
  Total,,0,0,0,0,0,0,
,,,,,,,,
"MALCA-AMIT USA, LLC",,,,,,,,
  Registered,,582110.337,0,0,0,0,582110.337,
  Eligible,,945167.377,0,0,0,0,945167.377,
  Total,,1527277.7140000002,0,0,0,0,1527277.7140000002,
,,,,,,,,
"MANFRA, TORDELLA & BROOKES, LLC",,,,,,,,
  Registered,,5417618.057,0,0,0,0,5417618.057,
  Eligible,,7740765.443,0,0,0,0,7740765.443,
  Total,,13158383.5,0,0,0,0,13158383.5,
,,,,,,,,
STONEX PRECIOUS METALS LLC,,,,,,,,
  Registered,,5373268.34,341481.36,0,341481.36,0,5714749.7,
  Eligible,,2814557.93,0,0,0,0,2814557.93,
  Total,,8187826.27,341481.36,0,341481.36,0,8529307.63,
,,,,,,,,
TOTAL REGISTERED,,78610868.92899999,341481.36,0,341481.36,0,78952350.28899999,
TOTAL ELIGIBLE,,265713955.069,953.5,2944050.0030000005,-2943096.5030000005,0,262770858.566,
COMBINED TOTAL,,344324823.998,342434.86,2944050.0030000005,-2601615.1430000006,0,341723208.855,
,,,,,,,,
,,,,,,,,
"The information in this report is taken from sources believed to be reliable; however, ",,,,,,,,
"the Commodity Exchange, Inc. disclaims all liability whatsoever with regard to its accuracy or completeness.",,,,,,,,
This report is produced for information purposes only.,,,,,,,,
,,,,,,,,
For questions regarding this report please email Registrar@cmegroup.com.,,,,,,,,
